Datum,PowerPrice
5259600.0,26.59
5263200.0,24.23
5266800.0,12.14
5270400.0,13.76
5274000.0,9.79
5277600.0,8.4
5281200.0,9.48
5284800.0,13.77
5288400.0,15.65
5292000.0,27.01
5295600.0,31.92
5299200.0,30.16
5302800.0,26.68
5306400.0,24.55
5310000.0,23.01
5313600.0,21.9
5317200.0,24.33
5320800.0,26.08
5324400.0,29.97
5328000.0,34.8
5331600.0,44.32
5335200.0,55.9
5338800.0,57.69
5342400.0,40.09
5346000.0,30.16
5349600.0,28.72
5353200.0,24.92
5356800.0,23.31
5360400.0,16.25
5364000.0,15.37
5367600.0,15.5
5371200.0,18.04
5374800.0,25.52
5378400.0,29.64
5382000.0,38.03
5385600.0,34.07
5389200.0,28.12
5392800.0,25.73
5396400.0,17.99
5400000.0,15.57
5403600.0,15.68
5407200.0,21.64
5410800.0,25.79
5414400.0,26.67
5418000.0,34.93
5421600.0,47.48
5425200.0,43.68
5428800.0,31.36
5432400.0,26.62
5436000.0,26.51
5439600.0,23.75
5443200.0,25.02
5446800.0,24.28
5450400.0,24.02
5454000.0,24.06
5457600.0,24.49
5461200.0,25.91
5464800.0,33.92
5468400.0,42.99
5472000.0,42.61
5475600.0,37.99
5479200.0,33.07
5482800.0,30.21
5486400.0,28.69
5490000.0,28.08
5493600.0,29.3
5497200.0,33.91
5500800.0,37.92
5504400.0,45.71
5508000.0,66.24
5511600.0,68.5
5515200.0,53.99
5518800.0,41.99
5522400.0,39.44
5526000.0,30.48
5529600.0,30.48
5533200.0,29.52
5536800.0,27.1
5540400.0,26.05
5544000.0,27.47
5547600.0,32.9
5551200.0,42.05
5554800.0,50.96
5558400.0,49.22
5562000.0,49.08
5565600.0,48.34
5569200.0,46
5572800.0,39.44
5576400.0,36.8
5580000.0,33.72
5583600.0,39.51
5587200.0,41.26
5590800.0,45.98
5594400.0,59.61
5598000.0,62
5601600.0,42.98
5605200.0,34.48
5608800.0,34.05
5612400.0,29.66
5616000.0,34.09
5619600.0,29.84
5623200.0,26.02
5626800.0,24.06
5630400.0,24.65
5634000.0,25.06
5637600.0,25.47
5641200.0,27.18
5644800.0,28.84
5648400.0,26.22
5652000.0,24.53
5655600.0,24.22
5659200.0,22.5
5662800.0,22.93
5666400.0,24.49
5670000.0,26.11
5673600.0,29.34
5677200.0,38.04
5680800.0,45.78
5684400.0,44.44
5688000.0,34.92
5691600.0,28.27
5695200.0,28.08
5698800.0,23.19
5702400.0,17.73
5706000.0,15.59
5709600.0,15.92
5713200.0,15.57
5716800.0,16.24
5720400.0,16.9
5724000.0,15.53
5727600.0,15.58
5731200.0,15.57
5734800.0,21.42
5738400.0,20.05
5742000.0,21.86
5745600.0,20.03
5749200.0,14.89
5752800.0,14.87
5756400.0,12.88
5760000.0,15.53
5763600.0,26.02
5767200.0,36.13
5770800.0,44.17
5774400.0,38.94
5778000.0,32.29
5781600.0,39.53
5785200.0,36.29
5788800.0,25.96
5792400.0,26.72
5796000.0,26.78
5799600.0,25.68
5803200.0,26.65
5806800.0,29.95
5810400.0,42.97
5814000.0,50.32
5817600.0,56.65
5821200.0,43.95
5824800.0,39.98
5828400.0,37.48
5832000.0,31.56
5835600.0,34.98
5839200.0,35.2
5842800.0,39.41
5846400.0,40
5850000.0,45.36
5853600.0,59.01
5857200.0,65.97
5860800.0,50.01
5864400.0,39.73
5868000.0,33.92
5871600.0,26.07
5875200.0,29.92
5878800.0,28.41
5882400.0,27.75
5886000.0,28.07
5889600.0,30.38
5893200.0,31.6
5896800.0,44.27
5900400.0,48.99
5904000.0,42.91
5907600.0,36.23
5911200.0,32.85
5914800.0,32.54
5918400.0,30.91
5922000.0,33.04
5925600.0,32.66
5929200.0,36.94
5932800.0,40.06
5936400.0,44.94
5940000.0,57.37
5943600.0,65.18
5947200.0,50.98
5950800.0,39.99
5954400.0,33.95
5958000.0,29.54
5961600.0,27.02
5965200.0,27.92
5968800.0,26.94
5972400.0,26.97
5976000.0,27.3
5979600.0,29
5983200.0,39.93
5986800.0,45
5990400.0,39.94
5994000.0,30.52
5997600.0,28.19
6001200.0,27.9
6004800.0,26.03
6008400.0,25.93
6012000.0,26.02
6015600.0,28.19
6019200.0,32
6022800.0,42.81
6026400.0,52.86
6030000.0,66.45
6033600.0,47.72
6037200.0,40.83
6040800.0,40.04
6044400.0,31
6048000.0,29.44
6051600.0,29.7
6055200.0,29.63
6058800.0,29.95
6062400.0,30.94
6066000.0,32.13
6069600.0,46.55
6073200.0,55.39
6076800.0,58.13
6080400.0,46.96
6084000.0,43.93
6087600.0,41.01
6091200.0,33.36
6094800.0,31.96
6098400.0,32.37
6102000.0,37.99
6105600.0,37.9
6109200.0,42.01
6112800.0,52.02
6116400.0,62
6120000.0,44.41
6123600.0,36.89
6127200.0,32.5
6130800.0,29.93
6134400.0,27.16
6138000.0,27.66
6141600.0,27.02
6145200.0,27.47
6148800.0,28.71
6152400.0,30.23
6156000.0,42.2
6159600.0,52.04
6163200.0,49.9
6166800.0,40.92
6170400.0,37.39
6174000.0,35.94
6177600.0,33.22
6181200.0,30.99
6184800.0,32.75
6188400.0,32.75
6192000.0,37.92
6195600.0,42.64
6199200.0,48.02
6202800.0,51.42
6206400.0,42.71
6210000.0,34.05
6213600.0,35.79
6217200.0,31.14
6220800.0,30.37
6224400.0,28.07
6228000.0,28.01
6231600.0,29.91
6235200.0,30.26
6238800.0,28.12
6242400.0,27.92
6246000.0,30.98
6249600.0,35.55
6253200.0,39.92
6256800.0,35.96
6260400.0,33.94
6264000.0,31.32
6267600.0,29.27
6271200.0,27.99
6274800.0,26.74
6278400.0,28.66
6282000.0,35.99
6285600.0,43.4
6289200.0,42.51
6292800.0,37.59
6296400.0,30.54
6300000.0,29.33
6303600.0,24.39
6307200.0,31.27
6310800.0,26.66
6314400.0,25.55
6318000.0,25.38
6321600.0,25.37
6325200.0,25.05
6328800.0,23.74
6332400.0,24.48
6336000.0,26.01
6339600.0,29.38
6343200.0,26.01
6346800.0,26.07
6350400.0,24.04
6354000.0,23.65
6357600.0,22.43
6361200.0,23.3
6364800.0,24.51
6368400.0,31.73
6372000.0,42.48
6375600.0,41.96
6379200.0,34.54
6382800.0,27.18
6386400.0,27.04
6390000.0,23.32
6393600.0,22.6
6397200.0,22.52
6400800.0,21.45
6404400.0,21.64
6408000.0,22.95
6411600.0,25.12
6415200.0,40.06
6418800.0,43.93
6422400.0,40.44
6426000.0,31.37
6429600.0,26.02
6433200.0,25.42
6436800.0,24.02
6440400.0,23.76
6444000.0,23.94
6447600.0,25.24
6451200.0,27.29
6454800.0,38.45
6458400.0,49
6462000.0,56.51
6465600.0,40.6
6469200.0,33.99
6472800.0,30.01
6476400.0,23.93
6480000.0,22.89
6483600.0,22.68
6487200.0,22.17
6490800.0,23.02
6494400.0,23.46
6498000.0,25.42
6501600.0,33.43
6505200.0,43.51
6508800.0,40.23
6512400.0,29.9
6516000.0,27.06
6519600.0,26.57
6523200.0,25.32
6526800.0,25.12
6530400.0,26.42
6534000.0,29.37
6537600.0,32.99
6541200.0,43.52
6544800.0,47.92
6548400.0,55.64
6552000.0,44.21
6555600.0,33.86
6559200.0,33.56
6562800.0,28.11
6566400.0,27.42
6570000.0,28.51
6573600.0,27.81
6577200.0,27.84
6580800.0,27.51
6584400.0,29.46
6588000.0,38.91
6591600.0,47.44
6595200.0,43.95
6598800.0,33.92
6602400.0,30.12
6606000.0,32.39
6609600.0,30.91
6613200.0,30.57
6616800.0,31.08
6620400.0,35.18
6624000.0,39.26
6627600.0,43.45
6631200.0,52.07
6634800.0,60.04
6638400.0,50.63
6642000.0,41.56
6645600.0,35.1
6649200.0,29.31
6652800.0,29.29
6656400.0,29.53
6660000.0,28.95
6663600.0,28.3
6667200.0,28.16
6670800.0,31.08
6674400.0,41.96
6678000.0,50.93
6681600.0,46.01
6685200.0,33.61
6688800.0,30.33
6692400.0,29.97
6696000.0,29.51
6699600.0,29.64
6703200.0,30.26
6706800.0,31.97
6710400.0,35.83
6714000.0,43.91
6717600.0,54.8
6721200.0,65.67
6724800.0,48.51
6728400.0,42.91
6732000.0,41.94
6735600.0,30.48
6739200.0,32.21
6742800.0,32.39
6746400.0,30.99
6750000.0,29.46
6753600.0,28.66
6757200.0,29.61
6760800.0,39.22
6764400.0,45.42
6768000.0,42.95
6771600.0,31.04
6775200.0,49.41
6778800.0,30.42
6782400.0,25.75
6786000.0,25.73
6789600.0,25.92
6793200.0,28.49
6796800.0,30.56
6800400.0,38.45
6804000.0,46.09
6807600.0,55
6811200.0,49.84
6814800.0,37.55
6818400.0,32.69
6822000.0,29.41
6825600.0,32.24
6829200.0,29.05
6832800.0,27.71
6836400.0,28.73
6840000.0,28.36
6843600.0,27.11
6847200.0,29.02
6850800.0,29.59
6854400.0,35.92
6858000.0,33.08
6861600.0,34.03
6865200.0,39.94
6868800.0,37.44
6872400.0,30.24
6876000.0,29.91
6879600.0,29.94
6883200.0,29.9
6886800.0,30.63
6890400.0,36.69
6894000.0,33.99
6897600.0,32.26
6901200.0,26.43
6904800.0,27.6
6908400.0,23.42
6912000.0,20.33
6915600.0,15.15
6919200.0,21.97
6922800.0,23.73
6926400.0,23.82
6930000.0,23.74
6933600.0,16.34
6937200.0,20.51
6940800.0,23.56
6944400.0,24.44
6948000.0,23.78
6951600.0,24.75
6955200.0,24.34
6958800.0,21.98
6962400.0,16.01
6966000.0,17.65
6969600.0,22.33
6973200.0,26.09
6976800.0,39.91
6980400.0,46.01
6984000.0,41.9
6987600.0,36.82
6991200.0,38.96
6994800.0,29.49
6998400.0,28.68
7002000.0,29.01
7005600.0,28.6
7009200.0,28.07
7012800.0,28.12
7016400.0,31.64
7020000.0,46.99
7023600.0,57.59
7027200.0,55.68
7030800.0,44.2
7034400.0,36.98
7038000.0,34.01
7041600.0,30.4
7045200.0,29.97
7048800.0,30.39
7052400.0,36.92
7056000.0,41.66
7059600.0,51.34
7063200.0,55.93
7066800.0,75.61
7070400.0,58.59
7074000.0,49.36
7077600.0,44.94
7081200.0,34
7084800.0,32.95
7088400.0,31.82
7092000.0,31.95
7095600.0,32.68
7099200.0,34.2
7102800.0,36.13
7106400.0,48.01
7110000.0,57.96
7113600.0,58.97
7117200.0,50.64
7120800.0,44.95
7124400.0,44.23
7128000.0,44.39
7131600.0,46.01
7135200.0,47.87
7138800.0,50.57
7142400.0,54.95
7146000.0,58.05
7149600.0,66.99
7153200.0,98.05
7156800.0,62.96
7160400.0,52.4
7164000.0,40.85
7167600.0,31.09
7171200.0,31.08
7174800.0,30.21
7178400.0,30.29
7182000.0,29.62
7185600.0,30.91
7189200.0,32.54
7192800.0,43.06
7196400.0,48.28
7200000.0,49.97
7203600.0,43.93
7207200.0,38.09
7210800.0,37.89
7214400.0,30.88
7218000.0,33.08
7221600.0,36.02
7225200.0,42.44
7228800.0,44.93
7232400.0,48.64
7236000.0,55.81
7239600.0,65.96
7243200.0,46.55
7246800.0,39.79
7250400.0,31.04
7254000.0,27.98
7257600.0,25.4
7261200.0,26.81
7264800.0,26.34
7268400.0,27.28
7272000.0,28.37
7275600.0,30.27
7279200.0,40.98
7282800.0,46.95
7286400.0,49.98
7290000.0,52.9
7293600.0,53
7297200.0,53.87
7300800.0,50.4
7304400.0,48.3
7308000.0,46.68
7311600.0,46.9
7315200.0,43.96
7318800.0,43.34
7322400.0,46.17
7326000.0,52.02
7329600.0,42.83
7333200.0,37.26
7336800.0,31.46
7340400.0,26.11
7344000.0,27.69
7347600.0,27.64
7351200.0,26.94
7354800.0,26.5
7358400.0,27.19
7362000.0,29.34
7365600.0,32.67
7369200.0,36.25
7372800.0,43.02
7376400.0,39.98
7380000.0,40.02
7383600.0,38.94
7387200.0,32.28
7390800.0,29.85
7394400.0,29.45
7398000.0,29.52
7401600.0,30.61
7405200.0,40.03
7408800.0,45.44
7412400.0,46.49
7416000.0,38.2
7419600.0,32.31
7423200.0,30.82
7426800.0,27.33
7430400.0,25.68
7434000.0,24.97
7437600.0,24.94
7441200.0,27.06
7444800.0,28.08
7448400.0,30.95
7452000.0,32.31
7455600.0,32.55
7459200.0,38.39
7462800.0,30.96
7466400.0,32.47
7470000.0,28.22
7473600.0,25.86
7477200.0,23.29
7480800.0,23.11
7484400.0,23.57
7488000.0,23.7
7491600.0,26.87
7495200.0,32.96
7498800.0,34.96
7502400.0,25.19
7506000.0,22.18
7509600.0,19.51
7513200.0,11.71
7516800.0,9.9
7520400.0,8.93
7527600.0,5.08
7531200.0,6.98
7534800.0,5.99
7538400.0,-0.08
7542000.0,-0.01
7545600.0,10.69
7549200.0,14.9
7552800.0,14.92
7556400.0,14.96
7560000.0,14.95
7563600.0,12.14
7567200.0,14.27
7570800.0,11.48
7574400.0,10.55
7578000.0,12.4
7581600.0,18.59
7585200.0,24.37
7588800.0,24.43
7592400.0,19.65
7596000.0,15
7599600.0,8.98
7603200.0,-19.2
7606800.0,-13.87
7610400.0,-20.07
7614000.0,-12.27
7617600.0,-2.49
7621200.0,9.37
7624800.0,23.76
7628400.0,32.39
7632000.0,30.25
7635600.0,28.45
7639200.0,26.7
7642800.0,25.27
7646400.0,16.06
7650000.0,14.92
7653600.0,13.01
7657200.0,12.7
7660800.0,11.41
7664400.0,15.19
7668000.0,23.99
7671600.0,36.34
7675200.0,43.54
7678800.0,34.94
7682400.0,32.36
7686000.0,22.51
7689600.0,17.96
7693200.0,12.48
7696800.0,11.79
7700400.0,10.22
7704000.0,8.88
7707600.0,15.23
7711200.0,24.95
7714800.0,25.99
7718400.0,27.05
7722000.0,27.29
7725600.0,27.07
7729200.0,27.05
7732800.0,23.23
7736400.0,22.39
7740000.0,18.01
7743600.0,14.96
7747200.0,13.87
7750800.0,14.57
7754400.0,21.94
7758000.0,22.09
7761600.0,19.23
7765200.0,16.99
7768800.0,12.59
7772400.0,-7.5
7776000.0,9.34
7779600.0,0.05
7783200.0,-8.1
7786800.0,-1.07
7790400.0,5.06
7794000.0,16.99
7797600.0,23.77
7801200.0,29.55
7804800.0,31
7808400.0,29
7812000.0,25.21
7815600.0,20.66
7819200.0,13.55
7822800.0,15.3
7826400.0,15.18
7830000.0,20.07
7833600.0,16.97
7837200.0,24.27
7840800.0,27.09
7844400.0,33.99
7848000.0,32.76
7851600.0,28.36
7855200.0,27.19
7858800.0,22.25
7862400.0,24.34
7866000.0,22.95
7869600.0,19.9
7873200.0,24
7876800.0,24.31
7880400.0,24.93
7884000.0,35.14
7887600.0,43.98
7891200.0,48.3
7894800.0,48.24
7898400.0,47.65
7902000.0,42.92
7905600.0,39.13
7909200.0,31.92
7912800.0,26.31
7916400.0,24.64
7920000.0,24.03
7923600.0,24.65
7927200.0,27.4
7930800.0,34.62
7934400.0,39.06
7938000.0,39.03
7941600.0,31.99
7945200.0,24.47
7948800.0,19.46
7952400.0,23.19
7956000.0,22.78
7959600.0,22.98
7963200.0,22.01
7966800.0,22.6
7970400.0,23.55
7974000.0,24.33
7977600.0,22.58
7981200.0,19.46
7984800.0,11.95
7988400.0,15.39
7992000.0,15.35
7995600.0,12.91
7999200.0,13.08
8002800.0,15.31
8006400.0,16.95
8010000.0,25.07
8013600.0,33.97
8017200.0,40.49
8020800.0,39.97
8024400.0,38.95
8028000.0,36.96
8031600.0,29.7
8035200.0,27.58
8038800.0,25.47
8042400.0,25.51
8046000.0,25.38
8049600.0,25.1
8053200.0,25.29
8056800.0,25.4
8060400.0,27.32
8064000.0,31.1
8067600.0,32.84
8071200.0,30.94
8074800.0,29.03
8078400.0,26.07
8082000.0,25.12
8085600.0,24.91
8089200.0,24.81
8092800.0,24.45
8096400.0,26.01
8100000.0,31.29
8103600.0,31.09
8107200.0,33.18
8110800.0,33.21
8114400.0,33.15
8118000.0,27.32
8121600.0,29.62
8125200.0,26.08
8128800.0,25.42
8132400.0,25.08
8136000.0,24.6
8139600.0,24.72
8143200.0,24.18
8146800.0,24.72
8150400.0,25.41
8154000.0,25.33
8157600.0,24.33
8161200.0,25.34
8164800.0,23.1
8168400.0,16.39
8172000.0,15.23
8175600.0,12
8179200.0,12.2
8182800.0,18.45
8186400.0,26.22
8190000.0,30.57
8193600.0,39
8197200.0,37.63
8200800.0,39.06
8204400.0,34.97
8208000.0,27.01
8211600.0,25.17
8215200.0,24.09
8218800.0,24.07
8222400.0,24.62
8226000.0,24.79
8229600.0,23.07
8233200.0,25.05
8236800.0,24.03
8240400.0,25.13
8244000.0,25.93
8247600.0,26.14
8251200.0,25.98
8254800.0,24.03
8258400.0,18.06
8262000.0,15.35
8265600.0,16.68
8269200.0,22.82
8272800.0,28.27
8276400.0,30.41
8280000.0,37.99
8283600.0,35.18
8287200.0,34.44
8290800.0,31.93
8294400.0,34.67
8298000.0,31.64
8301600.0,30.68
8305200.0,28.01
8308800.0,29.28
8312400.0,31.88
8316000.0,47.58
8319600.0,55.26
8323200.0,46.62
8326800.0,40.08
8330400.0,31.12
8334000.0,29.7
8337600.0,26.8
8341200.0,26.41
8344800.0,25.9
8348400.0,27.58
8352000.0,28.91
8355600.0,35.07
8359200.0,45
8362800.0,49.94
8366400.0,52.23
8370000.0,45.16
8373600.0,40.9
8377200.0,32.36
8380800.0,29.45
8384400.0,28.74
8388000.0,28.23
8391600.0,28.28
8395200.0,28.92
8398800.0,30.86
8402400.0,41.96
8406000.0,51
8409600.0,54.8
8413200.0,54.09
8416800.0,47.42
8420400.0,44.43
8424000.0,40.39
8427600.0,39.91
8431200.0,38.62
8434800.0,40.45
8438400.0,41.11
8442000.0,42.94
8445600.0,46.01
8449200.0,52.92
8452800.0,58.24
8456400.0,54.64
8460000.0,47
8463600.0,37.17
8467200.0,31.77
8470800.0,31.06
8474400.0,30.97
8478000.0,30.47
8481600.0,31.24
8485200.0,31.74
8488800.0,45
8492400.0,64.99
8496000.0,69.03
8499600.0,51.92
8503200.0,43.11
8506800.0,40.98
8510400.0,32.22
8514000.0,30.89
8517600.0,31.01
8521200.0,31.23
8524800.0,36.05
8528400.0,42.09
8532000.0,52.11
8535600.0,56.18
8539200.0,59.98
8542800.0,57.85
8546400.0,49.38
8550000.0,35.6
8553600.0,29.99
8557200.0,29.92
8560800.0,29.36
8564400.0,29.44
8568000.0,29.47
8571600.0,30.1
8575200.0,43.95
8578800.0,52.44
8582400.0,54.25
8586000.0,42.6
8589600.0,35.13
8593200.0,29.77
8596800.0,28.21
8600400.0,27.51
8604000.0,26.43
8607600.0,27.22
8611200.0,28.23
8614800.0,33.84
8618400.0,42.96
8622000.0,47.08
8625600.0,48.56
8629200.0,41.92
8632800.0,35.97
8636400.0,28.25
8640000.0,34.02
8643600.0,29.22
8647200.0,25.91
8650800.0,25.16
8654400.0,25.14
8658000.0,25.22
8661600.0,25.43
8665200.0,29.32
8668800.0,29
8672400.0,26.94
8676000.0,26.26
8679600.0,25.09
8683200.0,15.58
8686800.0,15.08
8690400.0,15.05
8694000.0,15.35
8697600.0,15.74
8701200.0,18.97
8704800.0,23.94
8708400.0,24.02
8712000.0,24.5
8715600.0,24.33
8719200.0,23.93
8722800.0,22.11
8726400.0,-14.47
8730000.0,-16.78
8733600.0,-12.2
8737200.0,0.1
8740800.0,11.37
8744400.0,14.3
8748000.0,12.99
8751600.0,14.27
8755200.0,14.87
8758800.0,14.25
8762400.0,9.27
8766000.0,0.08
8769600.0,-4.96
8773200.0,-65.06
8776800.0,-79.94
8780400.0,-65.02
8784000.0,-19.11
8787600.0,10.16
8791200.0,20.98
8794800.0,27.92
8798400.0,31.93
8802000.0,29.54
8805600.0,26.05
8809200.0,20.3
8812800.0,0.03
8816400.0,-10.1
8820000.0,-41.74
8823600.0,-19.92
8827200.0,-7.72
8830800.0,0.44
8834400.0,25.85
8838000.0,39.97
8841600.0,41.81
8845200.0,29.67
8848800.0,26.01
8852400.0,25.67
8856000.0,23.24
8859600.0,22.73
8863200.0,22.12
8866800.0,23.08
8870400.0,24.32
8874000.0,26.54
8877600.0,34.06
8881200.0,43.58
8884800.0,52.32
8888400.0,48.19
8892000.0,42.97
8895600.0,35.05
8899200.0,30.06
8902800.0,29.49
8906400.0,28.74
8910000.0,27.58
8913600.0,27.08
8917200.0,29.47
8920800.0,42.23
8924400.0,51.41
8928000.0,53.84
8931600.0,41.54
8935200.0,37.9
8938800.0,32.57
8942400.0,28.2
8946000.0,26.01
8949600.0,25.13
8953200.0,25.08
8956800.0,23.5
8960400.0,26.32
8964000.0,30.05
8967600.0,39.18
8971200.0,40.95
8974800.0,33.42
8978400.0,27.59
8982000.0,24.26
8985600.0,23.05
8989200.0,24.07
8992800.0,23.63
8996400.0,24.06
9000000.0,24.7
9003600.0,25.74
9007200.0,38.15
9010800.0,44.97
9014400.0,41.93
9018000.0,33.52
9021600.0,26.5
9025200.0,23.54
9028800.0,20.09
9032400.0,14.04
9036000.0,12.3
9039600.0,13.73
9043200.0,13.13
9046800.0,19.92
9050400.0,26.46
9054000.0,35.78
9057600.0,41.59
9061200.0,37.96
9064800.0,32.61
9068400.0,25.62
9072000.0,25.31
9075600.0,25.08
9079200.0,25
9082800.0,24.99
9086400.0,25.07
9090000.0,29.79
9093600.0,43.13
9097200.0,50.03
9100800.0,52
9104400.0,39.9
9108000.0,30.61
9111600.0,29.29
9115200.0,26.94
9118800.0,25.51
9122400.0,25.33
9126000.0,27.63
9129600.0,30.04
9133200.0,35.04
9136800.0,41.56
9140400.0,47.23
9144000.0,49.49
9147600.0,45.1
9151200.0,39.37
9154800.0,29.59
9158400.0,29.22
9162000.0,29.43
9165600.0,29.02
9169200.0,27.8
9172800.0,27.72
9176400.0,30.03
9180000.0,43.23
9183600.0,50
9187200.0,54.9
9190800.0,47.1
9194400.0,45.28
9198000.0,44.3
9201600.0,42.11
9205200.0,37.98
9208800.0,30.09
9212400.0,30.52
9216000.0,30.07
9219600.0,34.09
9223200.0,38.7
9226800.0,44.12
9230400.0,45.7
9234000.0,40.07
9237600.0,34.66
9241200.0,28.85
9244800.0,31.89
9248400.0,28.13
9252000.0,26.99
9255600.0,25.04
9259200.0,25.04
9262800.0,27.95
9266400.0,27.54
9270000.0,27.68
9273600.0,29.19
9277200.0,26.8
9280800.0,23.31
9284400.0,22.27
9288000.0,20.38
9291600.0,17.38
9295200.0,14.03
9298800.0,11.94
9302400.0,15.11
9306000.0,20.37
9309600.0,27.41
9313200.0,38.54
9316800.0,43.94
9320400.0,40.8
9324000.0,39.58
9327600.0,33.31
9331200.0,26.4
9334800.0,23.87
9338400.0,23.29
9342000.0,21.94
9345600.0,20.44
9349200.0,21.31
9352800.0,19.98
9356400.0,20.3
9360000.0,23.01
9363600.0,22.89
9367200.0,20.3
9370800.0,19.98
9374400.0,19.94
9378000.0,11.52
9381600.0,10.1
9385200.0,11.85
9388800.0,16.14
9392400.0,20.92
9396000.0,25.22
9399600.0,35.12
9403200.0,39.51
9406800.0,39.64
9410400.0,36.62
9414000.0,28.2
9417600.0,29.18
9421200.0,26.13
9424800.0,24.95
9428400.0,22.71
9432000.0,22.73
9435600.0,28.8
9439200.0,45.02
9442800.0,50.04
9446400.0,44
9450000.0,36
9453600.0,29.18
9457200.0,28.27
9460800.0,26.74
9464400.0,25.41
9468000.0,25.07
9471600.0,25.83
9475200.0,26.45
9478800.0,29.53
9482400.0,37.64
9486000.0,44.96
9489600.0,45.39
9493200.0,42.22
9496800.0,37.06
9500400.0,31.34
9504000.0,27.48
9507600.0,27.5
9511200.0,26.53
9514800.0,25.99
9518400.0,26.87
9522000.0,29.95
9525600.0,40.57
9529200.0,46.92
9532800.0,42.97
9536400.0,33.71
9540000.0,28.26
9543600.0,27.31
9547200.0,24.35
9550800.0,19.05
9554400.0,14.94
9558000.0,17.65
9561600.0,22.13
9565200.0,25.5
9568800.0,34.9
9572400.0,41.4
9576000.0,43.34
9579600.0,40.34
9583200.0,35.32
9586800.0,26.94
9590400.0,25.32
9594000.0,24.53
9597600.0,23.55
9601200.0,22.06
9604800.0,22.96
9608400.0,26.98
9612000.0,34.01
9615600.0,45.97
9619200.0,50.39
9622800.0,44.91
9626400.0,39.14
9630000.0,33.21
9633600.0,30.03
9637200.0,29.71
9640800.0,29.57
9644400.0,29.69
9648000.0,30.05
9651600.0,39.2
9655200.0,45.08
9658800.0,50.34
9662400.0,50.44
9666000.0,47.05
9669600.0,44.2
9673200.0,38.42
9676800.0,31.09
9680400.0,29.04
9684000.0,27.31
9687600.0,25.07
9691200.0,25.94
9694800.0,30.07
9698400.0,38.97
9702000.0,44.27
9705600.0,46.37
9709200.0,41
9712800.0,33.73
9716400.0,29.75
9720000.0,28.79
9723600.0,28.88
9727200.0,28.08
9730800.0,29.15
9734400.0,30.01
9738000.0,34.15
9741600.0,40.95
9745200.0,45.99
9748800.0,46.47
9752400.0,44.42
9756000.0,41.08
9759600.0,32.56
9763200.0,28.9
9766800.0,27.33
9770400.0,26.21
9774000.0,25.4
9777600.0,25.31
9781200.0,29.1
9784800.0,39.97
9788400.0,46.78
9792000.0,47.44
9795600.0,42
9799200.0,38.93
9802800.0,30.87
9806400.0,28.16
9810000.0,26.23
9813600.0,25.2
9817200.0,26.24
9820800.0,27.32
9824400.0,31.95
9828000.0,37.73
9831600.0,41.04
9835200.0,41.52
9838800.0,40.63
9842400.0,37.68
9846000.0,29.98
9849600.0,28.08
9853200.0,25.01
9856800.0,24
9860400.0,22.64
9864000.0,21.98
9867600.0,21.68
9871200.0,21.74
9874800.0,22.71
9878400.0,24.96
9882000.0,28.47
9885600.0,29.6
9889200.0,28.87
9892800.0,28.22
9896400.0,25.95
9900000.0,24.51
9903600.0,23.65
9907200.0,23.9
9910800.0,26.5
9914400.0,31.24
9918000.0,32.98
9921600.0,33.23
9925200.0,30.29
9928800.0,31.17
9932400.0,27.37
9936000.0,22.39
9939600.0,20.87
9943200.0,19.48
9946800.0,18.87
9950400.0,17.79
9954000.0,18.26
9957600.0,18.75
9961200.0,19.17
9964800.0,20.14
9968400.0,23.05
9972000.0,23.19
9975600.0,23.26
9979200.0,22.81
9982800.0,19.8
9986400.0,18.45
9990000.0,16.3
9993600.0,18.13
9997200.0,21.57
10000800.0,24.98
10004400.0,29.57
10008000.0,34.97
10011600.0,33.28
10015200.0,33.55
10018800.0,32.63
10022400.0,29.72
10026000.0,24.45
10029600.0,23.21
10033200.0,23.06
10036800.0,23.07
10040400.0,25.18
10044000.0,38
10047600.0,43.94
10051200.0,48.57
10054800.0,46
10058400.0,44.44
10062000.0,42.63
10065600.0,39.03
10069200.0,36.64
10072800.0,33.46
10076400.0,33.42
10080000.0,31.57
10083600.0,32.99
10087200.0,34.97
10090800.0,38.35
10094400.0,40.8
10098000.0,39.96
10101600.0,37.6
10105200.0,29.79
10108800.0,29.81
10112400.0,29.91
10116000.0,27.87
10119600.0,25.13
10123200.0,25.5
10126800.0,29.91
10130400.0,38.74
10134000.0,49.05
10137600.0,57.79
10141200.0,55.04
10144800.0,49.97
10148400.0,47.92
10152000.0,40.99
10155600.0,37.17
10159200.0,33.9
10162800.0,30.62
10166400.0,29.65
10170000.0,31.39
10173600.0,34.53
10177200.0,41.11
10180800.0,42.23
10184400.0,40.9
10188000.0,34.83
10191600.0,27.2
10195200.0,25.77
10198800.0,26.45
10202400.0,25.75
10206000.0,25.4
10209600.0,25.94
10213200.0,28.94
10216800.0,38.9
10220400.0,42.01
10224000.0,41.39
10227600.0,31.9
10231200.0,28.83
10234800.0,28.23
10238400.0,27.51
10242000.0,26.45
10245600.0,26.92
10249200.0,28.75
10252800.0,28.99
10256400.0,34.91
10260000.0,41.1
10263600.0,44.94
10267200.0,43.17
10270800.0,41.39
10274400.0,35.46
10278000.0,27.79
10281600.0,25.95
10285200.0,25.26
10288800.0,25.93
10292400.0,25.81
10296000.0,26.47
10299600.0,29.17
10303200.0,38.7
10306800.0,44.99
10310400.0,43.91
